# Tab-separated list of human-rater predicted connectives.
#
# For each sentence pair, the predictions of three independent raters are provided.
#
# Fields are: example_id, predicted_connective, gold_connective.
#
687763	for example	in other words
674460	[no connective]	in particular
674460	in particular	in particular
674460	in particular	in particular
743766	moreover	then
743766	and	then
743766	and	then
950524	nevertheless	instead
950524	then	instead
950524	[no connective]	instead
897749	[no connective]	in other words
897749	by contrast	in other words
897749	on the other hand	in other words
822098	moreover	rather
822098	moreover	rather
822098	instead	rather
922412	[no connective]	on the other hand
922412	and	on the other hand
922412	meanwhile	on the other hand
953013	then	finally
953013	on the other hand	finally
953013	and	finally
793448	then	in other words
793448	[no connective]	in other words
793448	finally	in other words
826445	instead	instead
826445	[no connective]	instead
826445	then	instead
923604	rather	otherwise
923604	for example	otherwise
923604	indeed	otherwise
914675	finally	by then
914675	by then	by then
914675	then	by then
918779	moreover	moreover
918779	for example	moreover
918779	[no connective]	moreover
957107	[no connective]	finally
957107	finally	finally
957107	however	finally
940565	for example	in other words
940565	in other words	in other words
940565	finally	in other words
752762	then	nevertheless
752762	however	nevertheless
752762	however	nevertheless
791305	instead	instead
791305	finally	instead
791305	therefore	instead
877482	therefore	moreover
877482	[no connective]	moreover
877482	[no connective]	moreover
904217	[no connective]	and
904217	overall	and
904217	in other words	and
949283	however	overall
949283	nevertheless	overall
949283	[no connective]	overall
760369	[no connective]	on the other hand
760369	moreover	on the other hand
760369	[no connective]	on the other hand
960343	in particular	for example
960343	for example	for example
960343	for example	for example
697079	nevertheless	for example
697079	indeed	for example
697079	meanwhile	for example
874355	[no connective]	for example
874355	[no connective]	for example
874355	and	for example
911315	indeed	in other words
911315	in other words	in other words
911315	in other words	in other words
831766	moreover	rather
831766	instead	rather
831766	instead	rather
690536	[no connective]	indeed
690536	[no connective]	indeed
690536	[no connective]	indeed
830904	[no connective]	moreover
830904	therefore	moreover
830904	overall	moreover
853189	moreover	indeed
853189	by contrast	indeed
853189	[no connective]	indeed
781002	[no connective]	meanwhile
781002	[no connective]	meanwhile
781002	[no connective]	meanwhile
846677	[no connective]	by contrast
846677	[no connective]	by contrast
846677	[no connective]	by contrast
913818	[no connective]	then
913818	then	then
913818	[no connective]	then
790803	in particular	overall
790803	[no connective]	overall
790803	by contrast	overall
880752	[no connective]	indeed
880752	[no connective]	indeed
880752	rather	indeed
895672	[no connective]	on the other hand
895672	on the other hand	on the other hand
895672	indeed	on the other hand
678229	however	moreover
678229	[no connective]	moreover
678229	moreover	moreover
896903	[no connective]	finally
896903	finally	finally
896903	then	finally
948692	[no connective]	by then
948692	[no connective]	by then
948692	however	by then
885731	[no connective]	then
885731	finally	then
885731	then	then
787691	in particular	in particular
787691	and	in particular
787691	moreover	in particular
700674	however	however
700674	however	however
700674	however	however
725694	however	by then
725694	by then	by then
725694	overall	by then
793637	moreover	however
793637	and	however
793637	on the other hand	however
825175	in particular	for example
825175	for example	for example
825175	for example	for example
738499	[no connective]	and
738499	therefore	and
738499	finally	and
699651	[no connective]	indeed
699651	[no connective]	indeed
699651	[no connective]	indeed
868785	however	on the other hand
868785	on the other hand	on the other hand
868785	however	on the other hand
675674	[no connective]	in other words
675674	[no connective]	in other words
675674	indeed	in other words
706006	nevertheless	otherwise
706006	however	otherwise
706006	otherwise	otherwise
806633	indeed	nevertheless
806633	nevertheless	nevertheless
806633	however	nevertheless
729156	by contrast	by contrast
729156	and	by contrast
729156	by contrast	by contrast
783537	[no connective]	for example
783537	[no connective]	for example
783537	in particular	for example
857646	therefore	indeed
857646	[no connective]	indeed
857646	in particular	indeed
904374	[no connective]	[no connective]
904374	[no connective]	[no connective]
904374	[no connective]	[no connective]
724638	nevertheless	otherwise
724638	[no connective]	otherwise
724638	and	otherwise
857762	by contrast	in other words
857762	for example	in other words
857762	on the other hand	in other words
944440	in other words	overall
944440	and	overall
944440	indeed	overall
705774	in other words	overall
705774	[no connective]	overall
705774	overall	overall
860446	in other words	in particular
860446	indeed	in particular
860446	in other words	in particular
815565	[no connective]	[no connective]
815565	moreover	[no connective]
815565	[no connective]	[no connective]
884050	by then	by then
884050	[no connective]	by then
884050	by then	by then
915629	[no connective]	otherwise
915629	otherwise	otherwise
915629	otherwise	otherwise
767085	however	nevertheless
767085	however	nevertheless
767085	[no connective]	nevertheless
858131	for example	indeed
858131	[no connective]	indeed
858131	[no connective]	indeed
806780	meanwhile	nevertheless
806780	moreover	nevertheless
806780	however	nevertheless
829307	then	nevertheless
829307	instead	nevertheless
829307	[no connective]	nevertheless
914032	[no connective]	otherwise
914032	meanwhile	otherwise
914032	therefore	otherwise
918254	in particular	moreover
918254	moreover	moreover
918254	moreover	moreover
784903	[no connective]	[no connective]
784903	[no connective]	[no connective]
784903	meanwhile	[no connective]
910779	for example	in particular
910779	[no connective]	in particular
910779	on the other hand	in particular
705993	[no connective]	moreover
705993	in particular	moreover
705993	in particular	moreover
937668	[no connective]	however
937668	however	however
937668	nevertheless	however
814176	finally	finally
814176	finally	finally
814176	finally	finally
780325	in other words	nevertheless
780325	[no connective]	nevertheless
780325	in other words	nevertheless
742182	for example	for example
742182	[no connective]	for example
742182	[no connective]	for example
779968	[no connective]	nevertheless
779968	[no connective]	nevertheless
779968	meanwhile	nevertheless
711641	therefore	for example
711641	indeed	for example
711641	in other words	for example
766244	[no connective]	and
766244	[no connective]	and
766244	[no connective]	and
777567	for example	then
777567	in other words	then
777567	moreover	then
768972	by contrast	otherwise
768972	by contrast	otherwise
768972	[no connective]	otherwise
744004	[no connective]	in particular
744004	[no connective]	in particular
744004	moreover	in particular
850101	however	meanwhile
850101	[no connective]	meanwhile
850101	[no connective]	meanwhile
767788	moreover	moreover
767788	moreover	moreover
767788	therefore	moreover
698334	indeed	and
698334	[no connective]	and
698334	[no connective]	and
838852	for example	nevertheless
838852	[no connective]	nevertheless
838852	overall	nevertheless
730658	instead	instead
730658	nevertheless	instead
730658	therefore	instead
847995	[no connective]	meanwhile
847995	therefore	meanwhile
847995	meanwhile	meanwhile
739652	then	finally
739652	for example	finally
739652	finally	finally
721218	therefore	therefore
721218	therefore	therefore
721218	therefore	therefore
891218	then	rather
891218	[no connective]	rather
891218	[no connective]	rather
692770	[no connective]	indeed
692770	for example	indeed
692770	and	indeed
898420	therefore	otherwise
898420	moreover	otherwise
898420	nevertheless	otherwise
748130	by contrast	on the other hand
748130	on the other hand	on the other hand
748130	by contrast	on the other hand
776445	however	however
776445	[no connective]	however
776445	however	however
933751	moreover	and
933751	[no connective]	and
933751	moreover	and
931112	for example	for example
931112	[no connective]	for example
931112	[no connective]	for example
841174	[no connective]	nevertheless
841174	overall	nevertheless
841174	moreover	nevertheless
773594	therefore	then
773594	[no connective]	then
773594	[no connective]	then
951026	and	by contrast
951026	for example	by contrast
951026	in particular	by contrast
969361	in particular	for example
969361	[no connective]	for example
969361	[no connective]	for example
840453	[no connective]	[no connective]
840453	and	[no connective]
840453	[no connective]	[no connective]
840398	by then	by then
840398	finally	by then
840398	[no connective]	by then
685023	moreover	indeed
685023	therefore	indeed
685023	however	indeed
683210	[no connective]	[no connective]
683210	[no connective]	[no connective]
683210	[no connective]	[no connective]
868121	instead	by contrast
868121	[no connective]	by contrast
868121	however	by contrast
867813	overall	and
867813	moreover	and
867813	overall	and
772170	otherwise	by then
772170	[no connective]	by then
772170	and	by then
838864	therefore	finally
838864	finally	finally
838864	therefore	finally
676189	in particular	in particular
676189	in particular	in particular
676189	[no connective]	in particular
889576	[no connective]	moreover
889576	and	moreover
889576	then	moreover
741108	[no connective]	in other words
741108	[no connective]	in other words
741108	otherwise	in other words
907423	[no connective]	by contrast
907423	for example	by contrast
907423	for example	by contrast
781299	therefore	in particular
781299	and	in particular
781299	[no connective]	in particular
719208	then	meanwhile
719208	[no connective]	meanwhile
719208	meanwhile	meanwhile
811924	for example	for example
811924	for example	for example
811924	for example	for example
817812	meanwhile	on the other hand
817812	nevertheless	on the other hand
817812	then	on the other hand
751378	[no connective]	finally
751378	indeed	finally
751378	and	finally
856351	finally	finally
856351	nevertheless	finally
856351	then	finally
728496	on the other hand	otherwise
728496	overall	otherwise
728496	however	otherwise
808008	[no connective]	[no connective]
808008	[no connective]	[no connective]
808008	meanwhile	[no connective]
957751	moreover	meanwhile
957751	and	meanwhile
957751	and	meanwhile
939323	in other words	in other words
939323	moreover	in other words
939323	in other words	in other words
754662	for example	otherwise
754662	however	otherwise
754662	[no connective]	otherwise
694624	however	nevertheless
694624	and	nevertheless
694624	however	nevertheless
800584	[no connective]	on the other hand
800584	moreover	on the other hand
800584	[no connective]	on the other hand
719600	for example	overall
719600	and	overall
719600	however	overall
686789	[no connective]	nevertheless
686789	moreover	nevertheless
686789	nevertheless	nevertheless
919527	[no connective]	for example
919527	[no connective]	for example
919527	[no connective]	for example
967793	however	therefore
967793	indeed	therefore
967793	[no connective]	therefore
717714	instead	instead
717714	by contrast	instead
717714	rather	instead
746602	then	instead
746602	meanwhile	instead
746602	meanwhile	instead
884607	in other words	in other words
884607	[no connective]	in other words
884607	in particular	in other words
896737	[no connective]	[no connective]
896737	[no connective]	[no connective]
896737	[no connective]	[no connective]
761166	[no connective]	[no connective]
761166	however	[no connective]
761166	[no connective]	[no connective]
744583	[no connective]	[no connective]
744583	[no connective]	[no connective]
744583	[no connective]	[no connective]
906569	by then	by then
906569	moreover	by then
906569	by then	by then
822588	overall	and
822588	indeed	and
822588	[no connective]	and
813740	[no connective]	however
813740	finally	however
813740	overall	however
865210	instead	rather
865210	[no connective]	rather
865210	rather	rather
821983	[no connective]	moreover
821983	[no connective]	moreover
821983	[no connective]	moreover
869842	however	however
869842	however	however
869842	[no connective]	however
859400	[no connective]	nevertheless
859400	indeed	nevertheless
859400	however	nevertheless
822784	[no connective]	instead
822784	[no connective]	instead
822784	[no connective]	instead
894563	[no connective]	otherwise
894563	[no connective]	otherwise
894563	nevertheless	otherwise
877945	[no connective]	overall
877945	nevertheless	overall
877945	[no connective]	overall
960219	[no connective]	[no connective]
960219	[no connective]	[no connective]
960219	[no connective]	[no connective]
776076	and	and
776076	then	and
776076	[no connective]	and
712777	and	meanwhile
712777	[no connective]	meanwhile
712777	therefore	meanwhile
714050	[no connective]	on the other hand
714050	meanwhile	on the other hand
714050	[no connective]	on the other hand
775716	[no connective]	nevertheless
775716	meanwhile	nevertheless
775716	[no connective]	nevertheless
863668	moreover	rather
863668	meanwhile	rather
863668	in particular	rather
772182	in particular	and
772182	[no connective]	and
772182	and	and
755599	moreover	otherwise
755599	then	otherwise
755599	then	otherwise
749018	[no connective]	meanwhile
749018	[no connective]	meanwhile
749018	on the other hand	meanwhile
757718	[no connective]	rather
757718	instead	rather
757718	rather	rather
960757	[no connective]	meanwhile
960757	[no connective]	meanwhile
960757	and	meanwhile
754139	[no connective]	and
754139	[no connective]	and
754139	[no connective]	and
706078	meanwhile	by then
706078	by then	by then
706078	[no connective]	by then
846133	indeed	moreover
846133	for example	moreover
846133	[no connective]	moreover
702021	[no connective]	in particular
702021	[no connective]	in particular
702021	indeed	in particular
731624	then	then
731624	moreover	then
731624	meanwhile	then
711707	for example	on the other hand
711707	for example	on the other hand
711707	and	on the other hand
965157	instead	indeed
965157	[no connective]	indeed
965157	however	indeed
924074	in other words	for example
924074	for example	for example
924074	for example	for example
931081	however	overall
931081	nevertheless	overall
931081	however	overall
810937	moreover	moreover
810937	moreover	moreover
810937	[no connective]	moreover
885958	for example	for example
885958	for example	for example
885958	for example	for example
778101	instead	rather
778101	moreover	rather
778101	rather	rather
812171	and	otherwise
812171	and	otherwise
812171	meanwhile	otherwise
869963	[no connective]	overall
869963	[no connective]	overall
869963	[no connective]	overall
757235	[no connective]	finally
757235	therefore	finally
757235	[no connective]	finally
900729	therefore	instead
900729	by contrast	instead
900729	in other words	instead
688783	instead	instead
688783	meanwhile	instead
688783	meanwhile	instead
742248	meanwhile	then
742248	then	then
742248	however	then
718330	however	otherwise
718330	otherwise	otherwise
718330	however	otherwise
849345	and	in other words
849345	[no connective]	in other words
849345	[no connective]	in other words
794677	[no connective]	[no connective]
794677	[no connective]	[no connective]
794677	[no connective]	[no connective]
766239	therefore	instead
766239	[no connective]	instead
766239	[no connective]	instead
780136	moreover	in particular
780136	in particular	in particular
780136	in particular	in particular
716393	[no connective]	in other words
716393	[no connective]	in other words
716393	for example	in other words
726276	[no connective]	by contrast
726276	meanwhile	by contrast
726276	[no connective]	by contrast
753143	however	however
753143	[no connective]	however
753143	[no connective]	however
730788	[no connective]	nevertheless
730788	nevertheless	nevertheless
730788	nevertheless	nevertheless
807975	in other words	in other words
807975	overall	in other words
807975	and	in other words
746695	nevertheless	rather
746695	for example	rather
746695	[no connective]	rather
827747	[no connective]	indeed
827747	and	indeed
827747	indeed	indeed
873772	[no connective]	on the other hand
873772	[no connective]	on the other hand
873772	in other words	on the other hand
704017	for example	indeed
704017	[no connective]	indeed
704017	for example	indeed
730537	instead	instead
730537	instead	instead
730537	instead	instead
773828	by contrast	by contrast
773828	however	by contrast
773828	moreover	by contrast
771107	otherwise	overall
771107	[no connective]	overall
771107	indeed	overall
813716	instead	instead
813716	rather	instead
813716	in other words	instead
702672	therefore	therefore
702672	then	therefore
702672	therefore	therefore
877811	however	therefore
877811	therefore	therefore
877811	therefore	therefore
891897	[no connective]	meanwhile
891897	[no connective]	meanwhile
891897	[no connective]	meanwhile
688930	[no connective]	moreover
688930	in particular	moreover
688930	[no connective]	moreover
955798	then	moreover
955798	[no connective]	moreover
955798	[no connective]	moreover
867348	by then	by then
867348	by then	by then
867348	[no connective]	by then
816114	[no connective]	by contrast
816114	[no connective]	by contrast
816114	for example	by contrast
889564	[no connective]	on the other hand
889564	and	on the other hand
889564	and	on the other hand
786090	therefore	therefore
786090	[no connective]	therefore
786090	[no connective]	therefore
953160	[no connective]	by then
953160	by then	by then
953160	[no connective]	by then
963180	by contrast	in other words
963180	however	in other words
963180	and	in other words
890429	and	by then
890429	[no connective]	by then
890429	[no connective]	by then
734466	[no connective]	however
734466	[no connective]	however
734466	however	however
782595	moreover	by then
782595	[no connective]	by then
782595	[no connective]	by then
739404	meanwhile	meanwhile
739404	then	meanwhile
739404	[no connective]	meanwhile
738297	then	indeed
738297	however	indeed
738297	finally	indeed
942203	[no connective]	in particular
942203	[no connective]	in particular
942203	[no connective]	in particular
742542	finally	in particular
742542	for example	in particular
742542	in particular	in particular
904588	rather	nevertheless
904588	moreover	nevertheless
904588	indeed	nevertheless
818912	[no connective]	rather
818912	instead	rather
818912	[no connective]	rather
689171	in other words	overall
689171	[no connective]	overall
689171	[no connective]	overall
728849	on the other hand	on the other hand
728849	by contrast	on the other hand
728849	[no connective]	on the other hand
881295	however	in other words
881295	[no connective]	in other words
881295	[no connective]	in other words
771255	finally	finally
771255	then	finally
771255	finally	finally
735083	in other words	in other words
735083	[no connective]	in other words
735083	therefore	in other words
779729	meanwhile	meanwhile
779729	meanwhile	meanwhile
779729	meanwhile	meanwhile
964324	instead	rather
964324	rather	rather
964324	[no connective]	rather
766916	[no connective]	finally
766916	overall	finally
766916	[no connective]	finally
709380	however	however
709380	however	however
709380	[no connective]	however
910289	instead	instead
910289	for example	instead
910289	for example	instead
943575	otherwise	otherwise
943575	however	otherwise
943575	nevertheless	otherwise
887067	[no connective]	for example
887067	on the other hand	for example
887067	[no connective]	for example
921054	then	overall
921054	overall	overall
921054	and	overall
940018	however	and
940018	[no connective]	and
940018	[no connective]	and
751772	however	otherwise
751772	[no connective]	otherwise
751772	[no connective]	otherwise
877080	meanwhile	otherwise
877080	[no connective]	otherwise
877080	[no connective]	otherwise
915913	rather	moreover
915913	rather	moreover
915913	[no connective]	moreover
926656	overall	and
926656	and	and
926656	in other words	and
725708	[no connective]	nevertheless
725708	however	nevertheless
725708	however	nevertheless
773936	then	then
773936	in particular	then
773936	for example	then
841460	and	indeed
841460	for example	indeed
841460	in other words	indeed
826554	then	then
826554	however	then
826554	[no connective]	then
852840	in particular	finally
852840	[no connective]	finally
852840	finally	finally
785915	indeed	in other words
785915	indeed	in other words
785915	moreover	in other words
827160	[no connective]	on the other hand
827160	on the other hand	on the other hand
827160	on the other hand	on the other hand
845849	[no connective]	indeed
845849	moreover	indeed
845849	[no connective]	indeed
818782	then	and
818782	moreover	and
818782	then	and
820601	in particular	by then
820601	overall	by then
820601	moreover	by then
854361	finally	and
854361	for example	and
854361	indeed	and
959355	and	instead
959355	[no connective]	instead
959355	[no connective]	instead
920104	meanwhile	overall
920104	therefore	overall
920104	therefore	overall
823568	by then	by then
823568	[no connective]	by then
823568	[no connective]	by then
851820	however	overall
851820	however	overall
851820	however	overall
891171	and	[no connective]
891171	finally	[no connective]
891171	then	[no connective]
761845	by contrast	by contrast
761845	in other words	by contrast
761845	by contrast	by contrast
900879	finally	finally
900879	finally	finally
900879	then	finally
956354	[no connective]	moreover
956354	moreover	moreover
956354	[no connective]	moreover
792770	however	however
792770	however	however
792770	however	however
890771	[no connective]	therefore
890771	finally	therefore
890771	then	therefore
700986	and	then
700986	[no connective]	then
700986	[no connective]	then
818471	[no connective]	moreover
818471	and	moreover
818471	however	moreover
859034	however	therefore
859034	therefore	therefore
859034	[no connective]	therefore
831963	[no connective]	in other words
831963	[no connective]	in other words
831963	[no connective]	in other words
947985	meanwhile	meanwhile
947985	then	meanwhile
947985	meanwhile	meanwhile
858883	however	by contrast
858883	on the other hand	by contrast
858883	however	by contrast
940248	for example	by contrast
940248	in other words	by contrast
940248	nevertheless	by contrast
686761	in particular	for example
686761	overall	for example
686761	for example	for example
787369	therefore	by contrast
787369	[no connective]	by contrast
787369	[no connective]	by contrast
754937	however	on the other hand
754937	[no connective]	on the other hand
754937	meanwhile	on the other hand
715808	then	then
715808	then	then
715808	then	then
942192	[no connective]	in other words
942192	and	in other words
942192	[no connective]	in other words
757782	however	otherwise
757782	therefore	otherwise
757782	then	otherwise
707230	rather	rather
707230	however	rather
707230	[no connective]	rather
759978	instead	instead
759978	and	instead
759978	and	instead
686159	[no connective]	otherwise
686159	[no connective]	otherwise
686159	and	otherwise
898422	however	however
898422	however	however
898422	however	however
947056	moreover	overall
947056	[no connective]	overall
947056	[no connective]	overall
836140	[no connective]	in particular
836140	in particular	in particular
836140	[no connective]	in particular
968691	for example	therefore
968691	for example	therefore
968691	therefore	therefore
817680	[no connective]	on the other hand
817680	[no connective]	on the other hand
817680	[no connective]	on the other hand
914319	[no connective]	nevertheless
914319	however	nevertheless
914319	however	nevertheless
678568	for example	for example
678568	[no connective]	for example
678568	in particular	for example
943076	[no connective]	by then
943076	[no connective]	by then
943076	[no connective]	by then
677853	however	however
677853	then	however
677853	finally	however
789867	then	nevertheless
789867	[no connective]	nevertheless
789867	and	nevertheless
837178	meanwhile	meanwhile
837178	meanwhile	meanwhile
837178	meanwhile	meanwhile
841326	moreover	instead
841326	moreover	instead
841326	therefore	instead
895777	[no connective]	indeed
895777	in particular	indeed
895777	moreover	indeed
963902	moreover	finally
963902	moreover	finally
963902	and	finally
750177	for example	for example
750177	for example	for example
750177	therefore	for example
762476	[no connective]	[no connective]
762476	[no connective]	[no connective]
762476	[no connective]	[no connective]
801061	however	and
801061	however	and
801061	[no connective]	and
941860	therefore	and
941860	therefore	and
941860	indeed	and
689295	instead	therefore
689295	instead	therefore
689295	instead	therefore
693598	[no connective]	by contrast
693598	however	by contrast
693598	and	by contrast
688995	by then	meanwhile
688995	for example	meanwhile
688995	on the other hand	meanwhile
756235	for example	for example
756235	in particular	for example
756235	[no connective]	for example
941236	moreover	in particular
941236	and	in particular
941236	indeed	in particular
799138	rather	for example
799138	nevertheless	for example
799138	and	for example
727133	overall	overall
727133	[no connective]	overall
727133	moreover	overall
892732	[no connective]	by contrast
892732	by contrast	by contrast
892732	by contrast	by contrast
790900	in particular	in particular
790900	moreover	in particular
790900	moreover	in particular
850159	finally	in particular
850159	[no connective]	in particular
850159	and	in particular
842341	[no connective]	finally
842341	however	finally
842341	however	finally
723943	and	for example
723943	[no connective]	for example
723943	[no connective]	for example
770664	however	instead
770664	instead	instead
770664	[no connective]	instead
893706	[no connective]	in particular
893706	meanwhile	in particular
893706	meanwhile	in particular
904616	meanwhile	meanwhile
904616	meanwhile	meanwhile
904616	meanwhile	meanwhile
788423	in particular	in other words
788423	[no connective]	in other words
788423	[no connective]	in other words
801235	however	instead
801235	[no connective]	instead
801235	however	instead
901572	moreover	by contrast
901572	indeed	by contrast
901572	in particular	by contrast
967944	finally	then
967944	then	then
967944	finally	then
793262	[no connective]	[no connective]
793262	overall	[no connective]
793262	[no connective]	[no connective]
694721	meanwhile	otherwise
694721	[no connective]	otherwise
694721	and	otherwise
840307	meanwhile	meanwhile
840307	for example	meanwhile
840307	[no connective]	meanwhile
766279	[no connective]	nevertheless
766279	nevertheless	nevertheless
766279	therefore	nevertheless
800684	[no connective]	[no connective]
800684	and	[no connective]
800684	[no connective]	[no connective]
818394	instead	otherwise
818394	therefore	otherwise
818394	therefore	otherwise
867157	however	nevertheless
867157	finally	nevertheless
867157	however	nevertheless
953496	meanwhile	indeed
953496	[no connective]	indeed
953496	[no connective]	indeed
846762	then	finally
846762	then	finally
846762	then	finally
943464	instead	instead
943464	moreover	instead
943464	moreover	instead
681646	moreover	overall
681646	[no connective]	overall
681646	[no connective]	overall
858057	in other words	rather
858057	in particular	rather
858057	rather	rather
923556	and	otherwise
923556	then	otherwise
923556	in particular	otherwise
938499	nevertheless	nevertheless
938499	finally	nevertheless
938499	nevertheless	nevertheless
742699	on the other hand	on the other hand
742699	however	on the other hand
742699	meanwhile	on the other hand
833153	then	finally
833153	meanwhile	finally
833153	then	finally
757396	[no connective]	and
757396	[no connective]	and
757396	in other words	and
853579	meanwhile	by contrast
853579	meanwhile	by contrast
853579	[no connective]	by contrast
790795	and	however
790795	however	however
790795	nevertheless	however
826768	[no connective]	overall
826768	by then	overall
826768	overall	overall
837031	and	for example
837031	however	for example
837031	for example	for example
751284	[no connective]	meanwhile
751284	meanwhile	meanwhile
751284	meanwhile	meanwhile
726092	and	for example
726092	[no connective]	for example
726092	[no connective]	for example
967925	[no connective]	and
967925	[no connective]	and
967925	[no connective]	and
789528	meanwhile	meanwhile
789528	however	meanwhile
789528	then	meanwhile
929063	instead	rather
929063	then	rather
929063	however	rather
788092	for example	in particular
788092	for example	in particular
788092	for example	in particular
752328	therefore	and
752328	[no connective]	and
752328	in particular	and
821249	for example	for example
821249	[no connective]	for example
821249	for example	for example
806414	then	then
806414	then	then
806414	[no connective]	then
786114	moreover	nevertheless
786114	[no connective]	nevertheless
786114	[no connective]	nevertheless
868732	therefore	in particular
868732	in other words	in particular
868732	moreover	in particular
816074	overall	however
816074	meanwhile	however
816074	[no connective]	however
820120	meanwhile	overall
820120	and	overall
820120	[no connective]	overall
711495	and	otherwise
711495	[no connective]	otherwise
711495	[no connective]	otherwise
713628	then	indeed
713628	nevertheless	indeed
713628	[no connective]	indeed
792688	however	however
792688	in particular	however
792688	on the other hand	however
859008	however	by then
859008	and	by then
859008	[no connective]	by then
962247	[no connective]	otherwise
962247	on the other hand	otherwise
962247	therefore	otherwise
718360	in particular	for example
718360	[no connective]	for example
718360	for example	for example
787505	however	by then
787505	[no connective]	by then
787505	moreover	by then
864974	moreover	in other words
864974	rather	in other words
864974	therefore	in other words
683007	and	and
683007	[no connective]	and
683007	[no connective]	and
711002	finally	then
711002	then	then
711002	then	then
727868	however	indeed
727868	[no connective]	indeed
727868	however	indeed
843263	nevertheless	nevertheless
843263	[no connective]	nevertheless
843263	then	nevertheless
865641	[no connective]	in particular
865641	[no connective]	in particular
865641	[no connective]	in particular
789340	by contrast	instead
789340	instead	instead
789340	[no connective]	instead
891672	on the other hand	in other words
891672	[no connective]	in other words
891672	[no connective]	in other words
933246	finally	then
933246	finally	then
933246	[no connective]	then
706232	in particular	in particular
706232	moreover	in particular
706232	in particular	in particular
726904	therefore	instead
726904	[no connective]	instead
726904	[no connective]	instead
715570	then	for example
715570	for example	for example
715570	for example	for example
766263	overall	overall
766263	overall	overall
766263	overall	overall
846663	for example	for example
846663	in particular	for example
846663	for example	for example
678835	meanwhile	meanwhile
678835	meanwhile	meanwhile
678835	however	meanwhile
811381	moreover	nevertheless
811381	[no connective]	nevertheless
811381	[no connective]	nevertheless
969325	[no connective]	[no connective]
969325	[no connective]	[no connective]
969325	[no connective]	[no connective]
779240	then	finally
779240	moreover	finally
779240	moreover	finally
846201	[no connective]	indeed
846201	[no connective]	indeed
846201	[no connective]	indeed
806882	by then	by then
806882	by then	by then
806882	[no connective]	by then
936878	otherwise	by then
936878	on the other hand	by then
936878	however	by then
727765	therefore	moreover
727765	[no connective]	moreover
727765	meanwhile	moreover
821106	by contrast	otherwise
821106	therefore	otherwise
821106	[no connective]	otherwise
905774	[no connective]	therefore
905774	therefore	therefore
905774	therefore	therefore
725890	however	instead
725890	on the other hand	instead
725890	however	instead
797502	[no connective]	moreover
797502	[no connective]	moreover
797502	by then	moreover
829910	for example	in other words
829910	in particular	in other words
829910	moreover	in other words
676743	for example	for example
676743	for example	for example
676743	for example	for example
767016	instead	instead
767016	instead	instead
767016	instead	instead
699736	however	otherwise
699736	meanwhile	otherwise
699736	however	otherwise
747245	for example	for example
747245	for example	for example
747245	for example	for example
786381	however	by contrast
786381	by contrast	by contrast
786381	by contrast	by contrast
964643	and	by then
964643	overall	by then
964643	moreover	by then
871020	therefore	indeed
871020	for example	indeed
871020	indeed	indeed
798064	by contrast	however
798064	however	however
798064	however	however
935795	however	on the other hand
935795	however	on the other hand
935795	however	on the other hand
961210	[no connective]	instead
961210	[no connective]	instead
961210	therefore	instead
768441	rather	instead
768441	however	instead
768441	however	instead
705821	[no connective]	finally
705821	meanwhile	finally
705821	then	finally
919534	however	moreover
919534	in particular	moreover
919534	[no connective]	moreover
698010	then	then
698010	then	then
698010	meanwhile	then
749635	moreover	[no connective]
749635	moreover	[no connective]
749635	and	[no connective]
917639	[no connective]	rather
917639	moreover	rather
917639	nevertheless	rather
835045	[no connective]	[no connective]
835045	meanwhile	[no connective]
835045	moreover	[no connective]
898790	overall	and
898790	[no connective]	and
898790	and	and
891302	therefore	therefore
891302	for example	therefore
891302	[no connective]	therefore
816916	by contrast	on the other hand
816916	on the other hand	on the other hand
816916	for example	on the other hand
896529	indeed	for example
896529	[no connective]	for example
896529	for example	for example
960020	[no connective]	in other words
960020	however	in other words
960020	therefore	in other words
866699	in other words	moreover
866699	moreover	moreover
866699	in other words	moreover
742299	rather	rather
742299	instead	rather
742299	instead	rather
688064	then	nevertheless
688064	instead	nevertheless
688064	then	nevertheless
946335	however	on the other hand
946335	on the other hand	on the other hand
946335	however	on the other hand
905013	meanwhile	by then
905013	by then	by then
905013	by then	by then
693584	[no connective]	[no connective]
693584	[no connective]	[no connective]
693584	[no connective]	[no connective]
683500	finally	by then
683500	by then	by then
683500	by then	by then
727974	therefore	instead
727974	rather	instead
727974	therefore	instead
852769	[no connective]	by contrast
852769	by contrast	by contrast
852769	by contrast	by contrast
710759	then	then
710759	then	then
710759	[no connective]	then
846440	[no connective]	in particular
846440	in particular	in particular
846440	[no connective]	in particular
886197	by contrast	finally
886197	and	finally
886197	by contrast	finally
709751	[no connective]	instead
709751	[no connective]	instead
709751	[no connective]	instead
920364	for example	overall
920364	meanwhile	overall
920364	for example	overall
709141	[no connective]	in particular
709141	in particular	in particular
709141	[no connective]	in particular
853779	meanwhile	meanwhile
853779	[no connective]	meanwhile
853779	[no connective]	meanwhile
786098	[no connective]	moreover
786098	[no connective]	moreover
786098	[no connective]	moreover
793781	and	therefore
793781	nevertheless	therefore
793781	and	therefore
955491	in particular	in other words
955491	moreover	in other words
955491	[no connective]	in other words
945370	meanwhile	meanwhile
945370	then	meanwhile
945370	[no connective]	meanwhile
797428	for example	therefore
797428	for example	therefore
797428	therefore	therefore
